id,anno,gender,geographical_area,age,edu_qualification,employment_status,age_class,FA1,FA2,FA3,FA,FK1,FK2,FK3,FK4,FK5,FK6,FK7,FK,FB1,FB2,FB3,FB4,FB5,FB6,FB7,FB8,FB,FL,age_score,age_label
1560,2023,F,North-east,46.0,5.0,Homemaker,40-49,5,4,4,4.33,1,1,0,0,0,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,10.33,2,Adulti
1561,2023,M,North-west,66.0,5.0,Retired,60-69,3,3,3,3.0,1,1,1,0,0,1,0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,11.0,3,Anziani
1562,2023,M,North-east,52.0,5.0,Employed,50-59,4,4,4,4.0,1,1,1,1,1,1,1,7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,14.0,2,Adulti
1563,2023,M,North-west,45.0,5.0,Employed,40-49,2,3,3,2.67,1,1,1,1,1,1,1,7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,13.67,2,Adulti
1564,2023,M,North-east,43.0,5.0,Employed,40-49,5,5,5,5.0,1,0,1,0,0,0,1,3,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,13.0,2,Adulti
1565,2023,F,Islands,66.0,5.0,Employed,60-69,-98,4,4,3.67,1,1,1,0,0,0,0,3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,12.67,3,Anziani
1566,2023,F,North-west,54.0,5.0,Employed,50-59,4,4,3,3.67,1,1,0,0,0,1,0,3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,11.67,2,Adulti
1567,2023,F,North-west,36.0,6.0,Employed,30-39,2,2,4,2.67,0,1,0,0,1,1,0,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,9.67,2,Adulti
1568,2023,F,North-west,75.0,9.0,Retired,70+,5,5,5,5.0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,8.0,3,Anziani
1569,2023,F,Islands,75.0,8.0,Retired,70+,5,4,4,4.33,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,11.33,3,Anziani
1570,2023,F,North-west,50.0,5.0,Employed,50-59,3,4,3,3.33,1,1,1,0,1,1,1,6,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,6.0,15.33,2,Adulti
1571,2023,F,North-west,75.0,7.0,Retired,70+,4,5,5,4.67,0,1,0,0,1,1,0,3,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,12.67,3,Anziani
1572,2023,F,North-west,76.0,6.0,Retired,70+,4,3,2,3.0,0,1,1,0,1,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,13.0,3,Anziani
1573,2023,M,North-west,-99.0,2.0,Employed,Unknown,3,3,3,3.0,1,1,0,0,0,1,0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,13.0,1,Giovani
1574,2023,M,North-west,40.0,5.0,Employed,40-49,5,5,5,5.0,1,1,0,0,0,0,0,2,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,13.0,2,Adulti
1575,2023,M,North-west,72.0,5.0,Retired,70+,5,3,4,4.0,0,1,0,0,1,1,0,3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,13.0,3,Anziani
1576,2023,F,Centre,77.0,5.0,Retired,70+,2,3,3,2.67,1,0,0,0,1,0,0,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,8.67,3,Anziani
1577,2023,F,North-west,58.0,5.0,Employed,50-59,5,5,5,5.0,1,1,0,0,0,1,0,3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,14.0,2,Adulti
1578,2023,M,North-west,65.0,3.0,Retired,60-69,1,2,2,1.67,1,1,1,0,0,1,0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,12.67,3,Anziani
1579,2023,M,North-east,28.0,5.0,Employed,18-29,5,5,4,4.67,0,1,0,0,0,1,0,2,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,6.0,12.67,1,Giovani
1580,2023,F,North-west,34.0,5.0,Employed,30-39,5,5,5,5.0,0,1,0,0,0,0,0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,11.0,1,Giovani
1581,2023,M,North-east,55.0,2.0,Employed,50-59,5,4,4,4.33,1,1,0,0,1,1,1,5,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,7.0,16.33,2,Adulti
1582,2023,F,North-east,49.0,5.0,Employed,40-49,5,5,5,5.0,0,1,1,0,0,0,1,3,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,13.0,2,Adulti
1583,2023,F,Centre,49.0,3.0,Homemaker,40-49,5,3,4,4.0,1,0,0,0,1,0,0,2,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,7.0,13.0,2,Adulti
1584,2023,M,South,-99.0,3.0,Employed,Unknown,5,4,3,4.0,0,1,0,0,0,1,0,2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,11.0,1,Giovani
1585,2023,F,North-west,42.0,4.0,Self-employed,40-49,5,3,4,4.0,0,1,0,0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,6.0,11.0,2,Adulti
1586,2023,M,North-west,43.0,5.0,Employed,40-49,2,3,3,2.67,1,1,0,0,0,0,1,3,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,8.0,13.67,2,Adulti
1587,2023,F,Centre,59.0,5.0,Retired,50-59,3,5,5,4.33,1,1,1,0,1,1,0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,15.33,2,Adulti
1588,2023,F,Centre,33.0,5.0,Employed,30-39,1,3,3,2.33,1,1,0,0,1,1,0,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,10.33,1,Giovani
1589,2023,M,North-east,42.0,2.0,Employed,40-49,3,3,3,3.0,1,1,1,0,0,1,0,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,12.0,2,Adulti
1590,2023,F,North-west,70.0,5.0,Retired,70+,1,4,3,2.67,0,1,0,0,0,0,0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,8.67,3,Anziani
1591,2023,F,North-west,56.0,5.0,Employed,50-59,5,5,5,5.0,1,1,0,0,0,0,1,3,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,14.0,2,Adulti
1592,2023,F,North-west,39.0,4.0,Employed,30-39,4,4,4,4.0,1,1,1,1,0,1,0,5,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,14.0,2,Adulti
1593,2023,F,North-west,70.0,4.0,Retired,70+,4,4,4,4.0,0,1,1,0,0,0,1,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,11.0,3,Anziani
1594,2023,M,North-west,51.0,2.0,Self-employed,50-59,3,3,3,3.0,0,1,1,0,1,1,0,4,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,7.0,14.0,2,Adulti
1595,2023,F,North-west,47.0,5.0,Employed,40-49,-97,-97,-97,3.0,1,1,1,0,1,1,0,5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,12.0,2,Adulti
1596,2023,M,North-west,74.0,5.0,Retired,70+,5,3,4,4.0,1,1,1,1,1,1,1,7,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,9.0,20.0,3,Anziani
1597,2023,F,North-west,26.0,5.0,Employed,18-29,3,3,4,3.33,1,0,1,0,1,1,1,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.33,1,Giovani
1598,2023,M,North-west,51.0,5.0,Employed,50-59,3,3,4,3.33,1,0,0,0,0,1,0,2,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,10.33,2,Adulti
1599,2023,F,North-west,45.0,4.0,Employed,40-49,4,4,4,4.0,1,1,1,1,1,1,1,7,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,16.0,2,Adulti
1600,2023,F,North-west,70.0,7.0,Retired,70+,2,5,5,4.0,1,1,0,0,1,1,0,4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,12.0,3,Anziani
1601,2023,M,North-west,65.0,4.0,Retired,60-69,4,4,4,4.0,1,1,1,0,0,1,0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,12.0,3,Anziani
1602,2023,F,North-west,45.0,3.0,Employed,40-49,4,4,3,3.67,1,1,1,0,0,1,0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,10.67,2,Adulti
1603,2023,F,North-west,30.0,3.0,Employed,30-39,5,5,5,5.0,1,0,1,0,0,0,1,3,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,13.0,1,Giovani
1604,2023,M,North-east,77.0,5.0,Retired,70+,3,4,4,3.67,1,1,1,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,8.67,3,Anziani
1605,2023,F,North-west,46.0,5.0,Employed,40-49,3,4,3,3.33,0,1,1,0,1,1,1,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.33,2,Adulti
1606,2023,M,North-west,54.0,5.0,Employed,50-59,2,3,3,2.67,1,1,1,0,1,1,0,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.67,2,Adulti
1607,2023,F,North-west,56.0,7.0,Homemaker,50-59,5,4,4,4.33,1,0,0,0,0,1,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.33,2,Adulti
1608,2023,F,North-west,42.0,2.0,Employed,40-49,5,2,2,3.0,1,1,1,1,1,0,0,5,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,8.0,16.0,2,Adulti
1609,2023,F,Islands,37.0,5.0,Employed,30-39,-97,-97,3,3.0,1,1,1,0,1,1,0,5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,13.0,2,Adulti
1610,2023,M,North-west,-99.0,5.0,Employed,Unknown,-97,-97,-97,3.0,1,1,1,0,1,1,0,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,1,Giovani
1611,2023,M,North-west,57.0,3.0,Employed,50-59,2,4,5,3.67,1,1,1,0,1,0,1,5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,13.67,2,Adulti
1612,2023,F,North-east,33.0,5.0,Employed,30-39,3,2,3,2.67,0,1,1,0,1,1,1,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,11.67,1,Giovani
1613,2023,M,North-west,46.0,5.0,Employed,40-49,2,3,4,3.0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,9.0,2,Adulti
1614,2023,F,North-west,75.0,7.0,Retired,70+,5,5,5,5.0,1,1,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,15.0,3,Anziani
1615,2023,F,North-west,77.0,7.0,Retired,70+,3,4,4,3.67,1,1,1,0,1,1,0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,14.67,3,Anziani
1616,2023,F,North-west,40.0,3.0,Self-employed,40-49,3,2,3,2.67,0,1,1,0,0,0,0,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,8.67,2,Adulti
1617,2023,M,North-west,38.0,5.0,Self-employed,30-39,2,4,4,3.33,1,1,1,0,1,1,1,6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,15.33,2,Adulti
1618,2023,F,North-west,62.0,5.0,Employed,60-69,1,3,3,2.33,0,1,1,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,11.33,3,Anziani
1619,2023,F,North-west,42.0,6.0,Homemaker,40-49,2,4,5,3.67,1,1,1,0,0,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,13.67,2,Adulti
1620,2023,F,North-west,39.0,5.0,Employed,30-39,4,3,4,3.67,0,1,0,0,1,1,0,3,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,11.67,2,Adulti
1621,2023,M,North-west,73.0,6.0,Retired,70+,3,3,2,2.67,1,1,0,0,0,0,0,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,7.67,3,Anziani
1622,2023,M,North-west,60.0,5.0,Employed,60-69,4,3,1,2.67,1,1,1,0,0,1,1,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,14.67,3,Anziani
1623,2023,M,North-west,18.0,7.0,Student,18-29,-98,5,1,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,1,Giovani
1624,2023,F,South,23.0,5.0,Student,18-29,-98,-98,-98,3.0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1,Giovani
1625,2023,F,North-west,72.0,2.0,Retired,70+,2,4,4,3.33,0,0,1,0,1,0,1,3,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,7.0,13.33,3,Anziani
1626,2023,M,Centre,41.0,5.0,Employed,40-49,2,2,3,2.33,0,1,1,0,0,0,1,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,9.33,2,Adulti
1627,2023,F,North-east,77.0,7.0,Retired,70+,5,4,4,4.33,0,1,0,0,1,1,0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,14.33,3,Anziani
1628,2023,M,North-west,51.0,4.0,Employed,50-59,3,4,3,3.33,1,1,1,1,0,1,0,5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,14.33,2,Adulti
1629,2023,M,North-west,51.0,5.0,Employed,50-59,5,5,5,5.0,0,1,1,0,1,0,0,3,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,13.0,2,Adulti
1630,2023,M,South,27.0,5.0,Student,18-29,3,2,2,2.33,0,0,1,1,1,1,1,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,10.33,1,Giovani
1631,2023,F,North-west,19.0,5.0,Student,18-29,-97,4,2,3.0,1,1,0,0,0,1,1,4,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,12.0,1,Giovani
1632,2023,M,Islands,19.0,5.0,Student,18-29,2,2,2,2.0,0,1,1,0,1,0,0,3,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,7.0,12.0,1,Giovani
1633,2023,F,North-west,32.0,5.0,Employed,30-39,2,-99,-99,2.67,0,1,1,0,1,1,1,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.67,1,Giovani
1634,2023,F,North-east,41.0,5.0,Employed,40-49,5,5,5,5.0,0,1,1,0,0,0,1,3,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,13.0,2,Adulti
1635,2023,M,North-east,79.0,9.0,Retired,70+,-97,4,5,4.0,0,1,0,0,0,0,0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,10.0,3,Anziani
1636,2023,F,North-west,40.0,5.0,Employed,40-49,3,4,4,3.67,1,1,1,0,1,0,0,4,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,13.67,2,Adulti
1637,2023,M,Centre,69.0,7.0,Retired,60-69,3,3,3,3.0,0,1,1,1,1,1,1,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,12.0,3,Anziani
1638,2023,F,North-west,60.0,5.0,Employed,60-69,4,4,3,3.67,1,1,0,0,0,1,0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,10.67,3,Anziani
1639,2023,F,North-west,52.0,5.0,Employed,50-59,5,5,5,5.0,1,1,0,0,0,1,0,3,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,13.0,2,Adulti
1640,2023,F,Centre,70.0,7.0,Retired,70+,5,4,4,4.33,0,1,0,0,1,1,0,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,11.33,3,Anziani
1641,2023,M,North-west,60.0,5.0,Employed,60-69,4,4,4,4.0,1,1,1,0,0,1,0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,11.0,3,Anziani
1642,2023,F,North-east,57.0,2.0,Self-employed,50-59,5,3,3,3.67,1,1,1,1,1,1,1,7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,14.67,2,Adulti
1643,2023,F,North-west,34.0,5.0,Employed,30-39,4,3,3,3.33,1,1,0,0,0,1,1,4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,12.33,1,Giovani
1644,2023,M,North-west,65.0,5.0,Employed,60-69,2,2,3,2.33,0,1,1,0,0,1,0,3,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,7.0,12.33,3,Anziani
1645,2023,M,South,58.0,2.0,Self-employed,50-59,3,3,4,3.33,1,1,1,1,1,1,1,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,13.33,2,Adulti
1646,2023,F,South,45.0,5.0,Employed,40-49,3,4,4,3.67,1,1,1,0,1,1,1,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,16.67,2,Adulti
1647,2023,F,North-west,43.0,3.0,Employed,40-49,2,2,3,2.33,1,1,1,1,0,0,0,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,10.33,2,Adulti
1648,2023,F,North-west,50.0,3.0,Employed,50-59,2,3,4,3.0,0,1,1,0,1,0,0,3,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,8.0,14.0,2,Adulti
1649,2023,F,Centre,66.0,7.0,Retired,60-69,3,4,3,3.33,1,1,0,0,1,1,1,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.33,3,Anziani
1650,2023,M,North-west,68.0,2.0,Retired,60-69,4,4,4,4.0,0,1,0,0,1,1,1,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,12.0,3,Anziani
1651,2023,F,North-west,76.0,2.0,Retired,70+,2,4,2,2.67,1,1,0,0,1,1,1,5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,12.67,3,Anziani
1652,2023,F,North-west,53.0,5.0,Employed,50-59,4,3,4,3.67,0,1,0,0,1,1,0,3,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,7.0,13.67,2,Adulti
1653,2023,F,North-west,43.0,5.0,Employed,40-49,2,3,3,2.67,0,1,1,1,0,0,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,14.67,2,Adulti
1654,2023,F,North-west,65.0,7.0,Homemaker,60-69,4,4,3,3.67,1,1,0,0,1,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,13.67,3,Anziani
1655,2023,M,Islands,24.0,5.0,Unemployed,18-29,5,4,4,4.33,1,0,1,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.33,1,Giovani
1656,2023,M,North-west,58.0,2.0,Employed,50-59,5,5,5,5.0,1,1,1,0,0,1,0,4,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,8.0,17.0,2,Adulti
1657,2023,F,Centre,73.0,7.0,Retired,70+,2,4,4,3.33,0,1,1,0,1,1,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,9.33,3,Anziani
1658,2023,M,South,48.0,3.0,Employed,40-49,5,3,4,4.0,1,1,1,0,1,1,1,6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,16.0,2,Adulti
1659,2023,F,Centre,77.0,7.0,Retired,70+,2,3,2,2.33,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.33,3,Anziani
1660,2023,F,North-east,45.0,5.0,Employed,40-49,5,4,3,4.0,0,1,0,0,1,1,0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,14.0,2,Adulti
1661,2023,M,North-east,45.0,4.0,Employed,40-49,3,3,3,3.0,1,1,1,1,0,1,0,5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,13.0,2,Adulti
1662,2023,F,North-east,75.0,7.0,Retired,70+,3,3,3,3.0,0,0,0,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,3,Anziani
1663,2023,F,Islands,27.0,4.0,Employed,18-29,3,3,3,3.0,0,1,1,0,0,1,1,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,1,Giovani
1664,2023,M,North-east,61.0,4.0,Employed,60-69,3,3,3,3.0,0,1,1,1,0,1,1,5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,13.0,3,Anziani
1665,2023,F,North-east,41.0,2.0,Employed,40-49,2,5,4,3.67,0,1,0,0,0,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,7.0,11.67,2,Adulti
1666,2023,M,South,74.0,5.0,Retired,70+,2,3,3,2.67,1,1,1,0,1,1,1,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.67,3,Anziani
1667,2023,M,North-east,77.0,7.0,Retired,70+,4,4,4,4.0,1,1,0,0,1,1,0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,12.0,3,Anziani
1668,2023,F,North-east,72.0,7.0,Retired,70+,5,5,4,4.67,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,9.67,3,Anziani
1669,2023,M,North-east,52.0,5.0,Employed,50-59,3,3,4,3.33,1,1,1,0,1,1,1,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,16.33,2,Adulti
1670,2023,F,North-east,68.0,7.0,Retired,60-69,3,4,4,3.67,1,1,0,0,1,1,0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,11.67,3,Anziani
1671,2023,F,North-east,28.0,5.0,Homemaker,18-29,2,3,2,2.33,1,0,1,0,0,0,0,2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,9.33,1,Giovani
1672,2023,F,North-east,50.0,5.0,Homemaker,50-59,-97,5,5,4.33,1,1,0,0,1,1,0,4,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,13.33,2,Adulti
1673,2023,F,North-east,60.0,5.0,Employed,60-69,3,4,4,3.67,1,1,1,0,1,1,0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,14.67,3,Anziani
1674,2023,F,North-east,54.0,5.0,Employed,50-59,5,5,5,5.0,1,0,0,0,1,0,0,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,12.0,2,Adulti
1675,2023,F,North-east,70.0,7.0,Retired,70+,3,4,4,3.67,0,1,0,0,1,1,0,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,10.67,3,Anziani
1676,2023,M,Islands,68.0,2.0,Retired,60-69,4,2,-98,3.0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,3,Anziani
1677,2023,M,North-east,77.0,7.0,Retired,70+,3,3,4,3.33,0,1,1,0,1,1,0,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,12.33,3,Anziani
1678,2023,M,North-east,25.0,3.0,Student,18-29,3,2,2,2.33,1,1,1,0,1,0,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.33,1,Giovani
1679,2023,F,North-east,79.0,9.0,Retired,70+,3,3,3,3.0,1,1,0,0,0,1,0,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0,3,Anziani
1680,2023,M,North-east,30.0,5.0,Self-employed,30-39,5,4,4,4.33,1,1,0,0,0,1,0,3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,13.33,1,Giovani
1681,2023,M,North-east,58.0,2.0,Employed,50-59,-99,-97,-97,3.0,0,1,0,0,0,0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,2,Adulti
1682,2023,M,North-east,28.0,2.0,Self-employed,18-29,3,4,3,3.33,1,1,1,1,1,1,0,6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,13.33,1,Giovani
1683,2023,F,South,24.0,5.0,Employed,18-29,4,3,3,3.33,0,1,0,0,0,1,1,3,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,11.33,1,Giovani
1684,2023,F,North-west,34.0,5.0,Employed,30-39,4,2,4,3.33,1,1,1,0,0,1,1,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,15.33,1,Giovani
1685,2023,M,Islands,41.0,5.0,Employed,40-49,3,3,3,3.0,0,1,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,2,Adulti
1686,2023,F,North-east,30.0,5.0,Employed,30-39,3,4,4,3.67,1,1,1,0,1,1,1,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,16.67,1,Giovani
1687,2023,M,South,58.0,5.0,Employed,50-59,5,4,3,4.0,1,1,1,0,0,1,0,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,11.0,2,Adulti
1688,2023,M,North-east,67.0,5.0,Employed,60-69,3,3,3,3.0,0,1,1,1,1,0,1,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,3,Anziani
1689,2023,F,South,18.0,6.0,Student,18-29,3,3,3,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1,Giovani
1690,2023,M,North-east,75.0,7.0,Retired,70+,3,-97,5,3.67,1,1,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,13.67,3,Anziani
1691,2023,M,North-east,63.0,2.0,Self-employed,60-69,3,3,3,3.0,1,0,0,0,0,1,0,2,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,10.0,3,Anziani
1692,2023,M,North-east,-99.0,5.0,Employed,Unknown,2,4,2,2.67,0,1,1,1,1,1,0,5,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,12.67,1,Giovani
1693,2023,M,North-east,73.0,6.0,Retired,70+,3,2,4,3.0,0,1,1,1,0,1,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,3,Anziani
1694,2023,F,North-east,67.0,7.0,Homemaker,60-69,3,4,-97,3.33,1,1,0,0,1,1,0,4,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,12.33,3,Anziani
1695,2023,F,Centre,34.0,3.0,Employed,30-39,4,4,3,3.67,1,1,1,1,1,1,0,6,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,15.67,1,Giovani
1696,2023,F,North-west,52.0,5.0,Employed,50-59,3,4,4,3.67,0,1,1,0,1,1,1,5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,14.67,2,Adulti
